user_id,book_id,rating
1266,4360,5
323,6636,3
4202,9161,2
1573,175,3
4799,643,5
4908,8847,2
3685,5710,5
6239,2166,5
30,1045,3
6111,4225,5
3534,9001,2
5679,9575,3
3526,830,2
664,6835,2
6004,7404,5
4763,2399,2
3976,1923,1
6191,4846,3
5591,287,4
5514,585,5
5307,4634,2
6598,9203,3
841,1436,3
2461,6285,1
4069,5649,4
441,1989,1
1706,8586,3
6795,1838,3
6232,5149,3
5426,7008,5
5832,9555,2
1488,9212,2
49,9727,4
3370,1217,1
580,629,3
3122,6810,1
6932,3288,5
4760,8026,1
1743,1310,1
2753,8561,2
4349,5596,3
6909,4525,4
4186,8569,3
3356,6835,2
1787,2672,4
4069,4383,2
1255,1970,3
6711,7686,5
661,2582,5
3086,2712,4
1935,5303,3
2066,4532,1
5963,403,4
5788,2313,5
4229,3798,2
4069,691,5
5288,1455,3
726,1794,4
3064,730,2
112,8239,1
5154,4599,2
2287,423,4
982,5107,4
6754,8330,1
5164,4095,2
2766,1795,5
141,6758,4
37,516,2
1536,1818,5
4414,5686,2
2846,8392,1
6296,3917,1
232,5461,1
122,3132,4
2823,9824,2
5679,4282,3
4344,3375,2
5777,4188,4
792,6139,1
2342,2881,3
5462,7369,3
3237,5112,5
1681,3301,2
2389,4038,2
1402,7797,5
3516,1441,5
4640,7177,3
1127,4134,2
776,1079,2
3486,2920,5
4133,5518,1
5005,904,5
427,3100,3
2509,831,1
3713,3755,1
6430,2506,3
4394,130,3
4140,3222,4
5894,797,5
545,2433,2
4596,4758,3
4131,2538,5
5615,4213,3
2679,3538,3
2442,4067,1
1843,9499,2
638,4714,2
2600,9802,5
2860,6385,5
1845,2295,2
354,8513,1
3037,9780,4
6291,8706,1
4145,2505,1
3237,5823,1
80,7282,5
3783,4361,3
1530,2560,5
5512,8809,2
1614,1350,4
6216,9154,5
2727,1422,4
3750,6074,4
242,1648,3
3980,6885,5
232,3622,3
6733,9237,1
37,8236,4
2563,5975,1
2294,9245,3
2429,5087,2
4234,328,4
1152,6967,4
5742,2869,5
6262,4744,5
2871,3131,1
4282,5888,3
3570,4680,3
203,624,4
5611,3467,1
4499,7945,4
5930,4291,4
622,9439,3
925,374,5
4633,2040,1
4307,5611,2
2775,1933,2
4864,6906,3
4856,9631,1
5147,9616,5
2197,1068,4
4396,2190,1
5393,7391,3
6529,4300,1
3645,5046,3
3523,4016,1
2916,5174,4
307,7741,1
3379,2809,2
86,8072,4
4103,3733,5
6878,3925,3
6752,4402,1
5588,846,5
6410,158,4
6883,9323,5
5723,851,4
3806,965,1
3652,2122,2
1597,9849,4
5039,2033,5
1225,4478,5
1369,1325,1
5410,6082,2
5175,1043,1
5223,5139,2
2815,5638,1
6118,7428,3
216,5455,5
713,3643,3
3860,2386,2
646,8620,2
2851,1152,3
4680,3147,2
255,4272,5
5989,8058,3
4411,4379,5
6713,1757,5
6649,2387,3
4481,6603,5
354,4215,3
6988,4905,3
2039,9908,3
569,204,4
2335,1986,3
5720,8914,1
3952,4523,5
4515,9123,5
1634,1638,2
4969,2006,4
1316,5842,2
6303,7771,1
4592,5906,4
1505,1922,5
5335,4868,3
5246,6364,2
1318,3392,2
4335,351,3
5348,6940,4
5345,2246,1
2988,2953,4
5034,4841,1
6866,2119,1
2301,8771,5
2125,1818,4
3054,6971,2
2444,6649,5
2309,8215,1
6693,9719,1
166,5664,3
1884,2887,3
1854,8065,2
1477,7707,5
161,8855,1
6580,6991,1
2768,6234,2
5678,6665,2
4278,867,1
902,701,3
6079,4367,1
2099,140,4
4358,9642,5
3146,8114,1
3940,7764,2
2303,6566,2
4979,5512,4
1271,9328,3
41,1491,5
4934,8843,1
3664,2687,3
3478,1472,3
686,8854,2
2536,6646,4
6614,7918,2
4695,8833,3
4159,2139,3
6462,8443,3
6397,8399,5
566,6893,2
291,8508,1
1032,1383,1
1276,3806,2
5160,7605,4
4924,7402,4
4641,5220,4
1515,5619,3
2675,5068,1
5247,5119,4
2551,5903,2
4742,5025,1
3365,5207,4
6285,2238,2
1804,337,2
4908,6115,5
2759,6144,4
2140,4655,1
3290,9653,3
6475,4466,3
2789,2785,2
4094,6405,3
5088,937,4
2073,8293,4
2669,6293,5
2639,2523,4
301,487,5
19,3439,5
3652,9275,4
5303,2554,3
1501,5722,3
5697,5405,3
1929,3173,5
3268,9709,5
6072,3628,4
2646,2603,4
3110,9460,5
4165,4600,4
2970,4439,3
190,7029,2
1908,4126,3
503,2055,4
4887,626,3
4410,7357,3
1000,7217,2
1546,578,5
1407,4559,3
700,4024,1
6774,5422,1
4078,2573,1
1058,8063,5
3475,1374,2
1365,1642,2
1350,2811,5
4700,7814,3
6382,3168,2
2857,6329,4
867,1217,5
1136,8945,5
6001,7689,3
6411,1786,1
4947,8472,2
5712,6404,3
71,1568,1
1104,8035,3
2288,8114,3
3104,74,1
6505,2486,2
6509,3546,2
2839,6096,4
4712,7900,4
4133,962,3
1869,5555,1
3835,2433,2
3327,7678,1
6299,2638,2
6205,4404,5
283,6436,5
3354,7154,1
1881,852,5
5643,7158,5
6722,4309,2
6121,5306,3
3699,5742,2
6352,3128,1
5142,7573,5
5738,1870,5
2690,1318,3
748,212,1
1904,6426,3
2982,3462,1
6864,5824,5
4032,9398,3
3074,2859,5
4359,2659,4
6268,502,2
660,8081,3
5304,4204,1
1974,0,3
5116,5528,5
2151,1001,4
5357,5168,5
4526,6129,1
2353,5571,5
912,6799,5
4527,9301,3
5019,8107,3
5232,257,3
1156,8583,5
512,5112,3
6217,9881,5
5942,5791,4
4438,9822,3
2027,9639,5
2033,6290,2
1974,2835,1
163,3539,5
6190,6638,4
1383,6743,2
2883,6633,1
3800,4530,2
4005,8082,3
1692,3353,2
3192,8752,4
5068,2784,5
2968,3161,1
5125,302,4
6433,2899,3
6585,2042,5
5201,8359,2
2786,4131,3
5544,5325,3
4349,5519,1
5876,4666,3
3345,4756,5
4592,436,2
6052,5984,1
6250,3061,3
3821,7428,2
4696,9092,3
5962,7358,3
1156,9268,1
771,8111,2
6070,4178,5
3501,1401,2
1873,3602,1
4955,6962,1
4208,5529,1
654,5200,5
6066,9217,3
4490,7042,3
2625,4719,5
1467,5177,4
4428,9390,2
372,5658,4
2582,4919,5
5853,1751,5
4835,6872,4
4112,7636,1
6588,9015,5
867,6943,5
6741,8600,1
3818,1265,4
3895,8073,2
3685,3115,4
5059,9524,1
916,9452,1
355,1798,4
5136,2170,3
1611,2137,1
2986,2248,1
877,8712,2
5707,8837,3
4181,6836,1
3458,6996,3
5456,3868,4
5252,9133,5
5409,894,2
5309,9257,2
3153,7273,4
1875,637,3
834,5900,2
2583,5315,2
2464,2197,1
3809,8871,3
5842,1428,5
1648,4944,1
5424,1054,5
3726,5258,1
5471,2116,1
1127,3925,1
4220,4113,1
4700,2524,2
2562,4817,4
4793,1232,2
2966,7419,3
1972,7200,1
1636,9481,4
3051,5673,4
1721,9803,3
2089,7457,4
4641,5260,2
6927,9177,3
4188,4206,1
4819,7237,3
6667,4476,4
2815,4518,4
3863,8500,2
5418,3025,5
6128,9020,5
772,9735,3
3060,4306,4
4797,5328,5
4757,7487,1
482,3989,2
6241,6147,4
6606,7239,5
2404,4589,3
6480,8103,3
541,1137,3
1460,3973,4
2761,757,5
6801,3829,4
5529,3,2
2070,603,3
5416,9932,1
839,4718,1
6131,3763,2
2537,2786,5
4715,4568,1
3293,6237,2
4252,7030,2
5131,3751,1
1732,5917,3
839,2853,2
1880,4102,5
6382,2140,4
569,1512,1
4376,1373,5
665,7259,3
2635,8745,5
2329,5620,5
3577,9328,4
4855,1872,4
2812,2282,1
2827,8949,2
6500,64,4
690,9612,4
4724,3357,5
1831,5429,2
6180,8587,5
4009,6211,1
3680,8655,1
5287,5629,5
1647,4219,4
3843,444,4
2866,527,5
1995,6347,2
3692,466,4
2610,4788,3
5625,491,3
4356,2397,1
6279,7065,2
1943,6691,5
3786,2779,2
3433,3303,3
3329,7864,5
4095,2862,5
4832,5287,3
3303,1150,4
6637,7727,2
4272,8237,2
2463,3488,4
2261,690,3
4657,9650,4
3559,1182,1
4252,4947,3
5998,4169,5
1072,5176,2
3037,4176,5
2924,135,2
966,10,3
724,1375,3
6457,6478,3
956,6995,5
5322,2622,3
6597,8723,5
2571,3610,4
3342,7672,5
2372,4840,3
1656,6318,4
5345,3879,2
6285,5174,3
5419,8262,1
6044,748,4
6816,6775,3
5217,2764,2
967,2359,4
361,1463,1
489,3004,1
4922,4389,1
2448,5940,3
255,7099,1
5686,8220,2
2560,9020,5
2554,2302,2
1522,6722,5
6222,824,4
2688,5952,3
4596,2904,2
2157,6253,2
2076,1636,5
4089,161,2
4081,2902,5
5538,3431,5
2497,8374,5
6304,7856,1
5016,5701,1
1113,4171,2
1963,113,1
1378,6544,5
4320,1175,2
1488,1742,4
6365,3054,1
1711,4094,4
4459,2623,4
999,5490,5
2376,8570,1
6663,4746,2
2727,2000,5
5042,515,2
2093,9128,3
1449,4787,4
3614,7727,4
1683,9468,4
6044,6444,2
949,2770,1
1976,7768,3
5041,4616,1
3469,1928,5
6729,5916,5
6710,9273,3
2780,6524,2
4141,2746,4
410,3476,4
4207,8469,2
5841,8005,2
385,2077,4
6928,4246,4
2252,8051,5
2361,7943,1
2085,498,1
6243,1213,4
3985,5143,3
3738,2531,2
1995,895,4
4481,5551,4
2743,1422,2
6049,6557,5
3189,7515,2
3360,7669,4
553,4369,4
3669,9605,1
6160,5287,2
51,5707,1
1230,2649,3
3234,5756,4
365,3381,2
3647,985,4
187,8451,3
3465,6872,1
5200,4325,3
4421,1024,3
2047,8221,2
2221,1221,3
4887,2758,2
5117,7292,2
2091,3624,4
387,7777,2
6232,8141,3
4772,3956,3
2178,6155,1
5795,3999,2
2639,1990,3
439,9803,4
439,1626,5
2537,1844,4
1904,4063,5
1341,5663,2
6656,5616,3
4967,6186,3
6323,4385,3
2033,2672,5
6333,4065,4
6375,3971,5
3646,2833,4
3579,8320,4
4936,5980,1
1757,86,2
6637,243,5
1934,7282,1
6770,655,1
2541,6492,4
765,3717,3
3374,3822,5
971,8739,5
4686,4818,2
29,7831,4
6696,4583,5
658,7656,1
4261,8309,2
2376,6841,5
1562,1902,3
5733,5494,1
1123,842,4
4107,519,4
2187,1723,1
4913,8241,5
4848,3553,5
6232,2880,1
6543,7045,1
1414,1202,1
6148,8863,2
4360,4325,1
5210,881,3
899,5919,5
2639,846,3
1309,1974,2
4022,6113,4
5931,3917,2
5335,4564,2
5152,9500,2
360,1151,5
586,6698,2
6509,9901,2
3177,7950,4
5896,3081,1
5922,6771,2
5115,898,2
1896,5648,2
6788,2639,5
5836,8406,3
3147,897,5
6083,3344,1
3725,184,2
2057,4415,3
6163,5047,1
3375,6813,1
2745,6083,4
4404,2330,2
3287,5753,5
1951,9680,3
192,4801,3
1659,1039,1
1453,4642,5
5655,2034,2
914,7548,4
5569,2986,3
3473,1716,4
177,9422,3
4155,5885,5
3364,4157,4
5264,4229,1
467,3386,1
6876,4781,4
4883,1968,5
3907,6122,3
5432,5533,4
414,6577,5
5759,4270,2
5146,3719,5
4361,6385,2
6782,3127,5
3111,3701,5
5387,3119,2
5290,9907,3
5482,3504,5
5646,2479,5
3369,8840,5
1241,9245,5
5158,5545,5
3250,5784,4
342,3515,4
2017,4416,4
1947,4627,2
2188,483,5
6600,7037,4
2862,4035,4
4860,3891,5
3758,1448,1
3458,4011,3
2150,7009,1
4916,1333,2
2705,1341,1
1002,5160,3
1112,9906,5
5405,5956,2
4580,4631,4
378,8923,5
156,7494,5
2588,3844,1
4981,2997,5
318,9844,4
3000,3847,2
1343,8131,4
1320,3080,3
5792,7159,2
333,4161,4
1155,4067,4
5905,823,1
431,5413,1
1414,3724,5
4858,9823,3
5781,842,5
1393,2678,5
6819,2492,1
5157,6115,1
5830,4385,1
4641,8663,5
6184,7347,1
3917,234,2
3476,6206,2
1793,2250,1
5517,1787,4
3784,4446,5
844,9765,5
4252,2396,4
1228,3247,1
3312,1256,5
4462,5293,2
3449,4057,5
1954,3229,1
1464,9019,3
2623,8944,5
4935,2362,2
2427,6449,2
2283,1147,3
1766,9506,3
1856,3360,1
756,7220,3
4611,5089,5
3541,7735,2
5501,4944,5
1455,5492,5
4985,5076,3
2351,5682,3
2026,251,5
2935,5156,1
5130,3777,5
4402,9271,1
1133,7236,2
416,3945,4
4095,1621,3
1374,6682,2
3044,3742,1
3582,7463,3
1367,8329,2
3539,9184,4
2898,8577,4
1625,583,5
1116,5172,1
16,6770,4
3838,2967,1
1420,1222,2
3343,3239,5
3597,8927,5
136,8672,3
1251,2007,3
3583,7972,1
5630,7466,4
4991,9673,3
2992,121,5
2009,5012,5
1592,9846,4
1854,5949,5
1032,6386,2
3855,5455,4
3640,5549,4
4171,8697,2
597,2053,4
4634,672,2
1708,2496,5
2724,158,5
2083,8554,1
4786,9287,3
3094,5379,4
3178,6735,2
1295,9139,4
6774,4001,3
6805,1325,2
1111,7384,5
2351,8467,2
5925,4166,1
5118,4677,4
5580,7830,4
3082,1116,5
1148,117,1
4513,3676,4
1570,4139,2
2890,2228,1
3618,9724,2
6096,5199,2
5485,8258,3
4065,7003,4
565,4504,1
6239,2480,5
3126,5196,5
6675,8049,5
5150,8438,3
3997,5748,2
2902,6061,2
5439,6180,2
2014,7214,1
6423,7770,2
1527,2299,2
3522,3244,4
6525,5641,1
374,5548,2
930,6081,1
5937,4158,4
2009,5275,3
4336,685,1
5516,6810,2
748,2889,4
3405,3826,3
3932,4581,4
4001,6789,5
3262,572,3
1149,5279,3
6136,1535,1
2114,89,4
187,4077,3
3784,7915,1
5056,15,2
1618,2700,4
4020,6666,4
4179,6733,2
2394,7876,5
530,345,4
4812,1768,2
3348,4459,4
68,898,5
2853,7714,5
6725,5561,2
4187,5765,5
403,6333,5
5289,8125,3
647,5929,4
4354,3949,2
3010,7884,3
2797,6834,5
3355,7307,1
3003,1175,1
5793,4451,3
6078,5628,2
6755,3698,3
4924,7242,5
4999,6371,2
4833,5374,4
887,5410,5
2043,4863,2
2975,843,1
57,840,4
320,9650,4
4378,9765,2
1560,1771,3
4925,6410,3
4922,8949,4
4259,7204,1
1356,2310,2
1863,2478,2
2238,6840,5
5529,3854,3
6713,252,1
4797,2967,5
2218,9705,3
3972,5834,5
6428,6386,1
5180,3627,3
737,4508,1
6841,8294,4
6558,6608,1
4012,2087,5
2925,4020,1
1768,8007,5
1554,4669,2
2341,9496,2
5355,6559,5
431,3958,3
4318,7976,1
3980,7412,2
3205,5595,5
5004,4382,2
6028,6318,3
167,2378,5
1192,2529,4
1141,9101,4
3613,1260,2
3887,5966,5
2860,4976,2
3216,8801,4
4957,9477,4
5469,1401,1
5218,3710,5
1432,2286,1
2379,1216,1
1183,3232,4
6711,9710,4
1627,6626,5
3991,9377,1
3017,1793,4
1118,4964,2
1007,7364,2
334,1427,3
5436,9235,5
5570,5943,1
6666,3767,2
4941,7909,2
1556,5179,5
684,3550,5
1387,7394,2
3884,7414,5
3331,8453,3
3510,3769,5
5827,2374,3
6158,7129,4
154,2757,5
6868,4350,3
5770,3863,1
2546,8593,2
1156,4764,2
2453,947,4
3519,3425,5
3622,5154,3
2820,3758,2
128,9418,1
3476,3419,3
6087,1555,3
1405,2632,4
599,4760,2
86,8284,3
1929,7843,3
2731,1322,1
695,2582,2
6786,9015,4
6489,6083,4
5380,9530,2
6209,9490,2
6732,1434,5
1206,639,2
5199,1651,5
1173,3873,2
476,9792,4
1354,6651,2
4287,1034,3
1366,3147,4
4424,1804,5
3748,4127,4
5938,1211,3
122,9534,2
6769,4625,2
3816,5899,3
1936,530,3
4649,4670,4
1869,1784,3
5828,2055,4
3061,281,4
4997,5858,1
5726,1681,5
6829,3325,2
6260,8013,1
4140,9948,4
3154,4291,3
6319,3423,1
5966,4857,3
3923,5006,5
1347,8476,4
5608,6864,5
4813,2101,3
6181,912,5
3138,5550,5
3061,2711,5
5419,6341,5
2363,7285,1
1539,5591,4
6113,5449,2
4086,4766,4
3663,616,2
3108,5898,2
5470,994,2
1232,8908,5
1530,2502,3
4345,3180,4
1606,4027,5
6754,709,1
134,321,1
101,4244,5
3726,6607,3
5663,4739,4
11,7962,3
460,6643,1
2199,8372,5
636,1936,5
2836,3472,2
806,4541,4
4490,2320,4
144,3558,1
5983,8833,1
5924,3878,3
4747,7882,1
2012,9591,4
5015,6468,1
6885,5919,2
4751,8648,2
3738,7911,1
2538,23,2
2897,3625,2
5168,7046,3
6904,402,1
5523,5637,4
2272,1218,3
3097,6268,3
4780,1557,1
64,8046,5
3823,3665,1
4507,1701,5
2615,1424,4
2897,9430,3
3174,5391,5
5684,5030,2
4650,1537,3
982,3158,1
5785,2370,2
2899,4264,5
4383,8747,1
1966,7726,3
3782,1177,2
5807,6765,2
4577,5284,4
4893,5450,4
5863,9926,4
3633,5304,2
967,9294,4
5671,1375,2
91,8484,1
1279,1644,1
4968,748,4
5618,9650,4
6767,7787,3
4895,5062,4
4573,7563,1
3576,8625,4
2206,4907,4
5648,1332,2
5035,9087,5
342,7456,4
4058,8216,3
637,1733,4
6066,6178,2
6880,6376,1
1563,5273,3
4036,6869,1
5595,7078,1
4166,1611,4
6804,8322,3
1974,8568,1
4236,6433,4
2366,1100,5
137,5047,1
6274,7606,2
3767,3547,3
4025,3131,2
131,5430,3
4845,9943,4
1900,5820,4
5883,3884,1
6246,9165,5
1229,700,5
1506,4060,5
3235,7499,1
3800,3742,2
2399,1754,4
705,9594,3
1750,713,4
2472,4571,2
3949,1049,3
3679,3470,3
3984,6440,5
4374,5050,2
6216,8593,3
2276,3049,4
3644,4540,2
6579,6015,3
4730,7018,1
4552,2129,3
2138,3430,2
4154,8752,3
746,2440,1
6940,7190,5
6438,9553,4
5652,7984,5
4772,7883,5
456,1432,1
6802,2736,2
568,8421,1
2532,1541,5
1021,9385,2
1335,6438,1
3281,8628,3
1420,35,2
6462,6521,1
6797,4790,1
4217,3006,5
1057,4031,2
4694,7396,2
1743,6748,1
2337,9374,3
4251,9821,5
4885,770,2
4644,5760,3
5422,2252,1
503,2564,2
4970,5677,1
4345,7994,2
4628,4502,2
311,3756,5
2419,3062,3
340,3448,3
1855,9687,3
3448,5389,2
1376,5697,2
5143,3410,1
5122,4182,5
2474,1810,4
4932,9553,2
4971,2933,4
753,8923,1
274,466,3
925,443,4
4051,1707,5
4715,2650,2
6387,3227,5
3441,7298,3
6122,5320,3
6040,3824,1
3921,434,2
5156,1189,4
5975,3795,3
3511,9191,4
6795,9696,4
181,3846,1
1703,5848,1
4931,4144,2
285,9172,2
6932,8516,3
367,9630,3
4417,8668,1
932,3664,2
4491,8630,4
3708,5975,4
4538,5360,4
5106,3290,2
534,1387,2
3390,7905,2
5384,2161,4
4888,7103,5
1083,6026,5
1572,9400,3
6730,1663,2
366,4877,4
2151,6689,1
1142,6007,2
5013,2548,3
983,5042,4
3861,8128,5
2398,8098,2
2088,2214,5
6661,9730,3
3729,8289,1
5976,4607,4
6659,344,1
3402,4985,3
3686,5938,1
6715,34,4
3511,6022,2
6350,3688,4
449,3281,5
1815,3517,2
2429,8911,5
658,2928,3
1573,214,3
6789,5992,2
4749,4643,3
4889,169,3
4297,7331,3
833,6082,2
4050,2426,2
2992,6485,1
3919,2520,4
6603,4198,5
6782,4599,2
896,1855,2
1824,9948,4
3657,7385,2
3664,2174,2
1486,9954,1
5329,5124,1
5694,9045,2
379,648,2
6302,9156,1
4289,3485,4
4107,6191,4
4635,3904,2
939,6410,3
4850,3025,4
3728,1881,1
5893,2414,3
3387,7178,3
3628,8265,4
847,6837,2
2782,3034,2
1937,8520,3
2762,8283,2
825,5815,2
3086,8550,1
4545,2724,2
1899,8997,3
3757,4815,5
2000,9246,5
3333,8861,5
146,2532,4
5043,6831,3
1894,7752,3
5619,476,5
1204,9041,5
6874,2951,5
2593,9045,1
6612,8824,3
4411,9568,4
1197,8824,2
5733,9577,1
5811,4917,2
3480,7776,1
4531,5709,4
879,6071,1
5302,6447,5
3299,9667,1
1046,3513,5
2777,6957,1
19,1169,3
1795,6167,5
3250,4240,4
6974,2156,3
5315,5619,3
784,336,3
1853,7219,4
1489,1634,2
5918,2140,4
720,1327,1
6855,7484,2
2268,4588,1
3233,7190,4
2353,8001,1
5559,1159,2
4656,5199,2
6110,3109,5
5178,3419,2
2667,192,4
6792,8570,4
1224,5381,3
5756,2568,5
4310,5208,4
4740,6531,3
3359,6166,4
5701,4285,5
5077,4520,4
4586,6894,2
3626,7508,3
5518,6910,3
3162,1271,3
5891,5007,1
664,5122,2
5120,4376,2
3049,6924,1
3503,5773,2
5482,9114,3
520,6334,2
6033,8924,5
2974,3849,4
2304,4932,2
1112,833,2
2439,4363,3
2683,9848,2
1794,4783,1
4431,4331,2
4106,9437,3
227,6711,4
1273,7004,5
3256,1721,4
1221,7118,2
4604,1523,2
1210,7772,3
4453,9455,1
2450,3573,5
5096,4088,5
2870,8514,3
2041,9222,3
2726,5407,3
5591,2098,2
3743,6645,1
33,820,1
3,2574,4
5546,7291,2
3909,3218,2
3438,2107,2
75,9829,4
2645,6128,2
829,3768,2
4114,4122,5
1094,1838,5
4630,9336,2
2215,4069,3
1776,8511,4
3054,6042,2
2376,7941,4
1976,3884,5
606,2828,1
3567,8982,3
5319,4644,1
4908,4992,5
5753,936,5
6993,7694,3
2786,8404,2
6214,2060,1
5911,9879,1
6462,8545,3
5512,31,2
5871,9326,2
5889,9628,2
4877,2897,5
3236,5631,1
3182,8819,5
185,1253,2
3772,8239,4
1713,4617,1
3720,7288,2
1991,5307,3
6429,1526,4
1884,4491,4
3183,8773,3
3571,5237,4
4716,3011,3
1663,6103,4
5386,8093,1
3487,7250,5
2526,7988,3
3062,1592,3
5233,1493,5
6992,7352,4
4519,2480,2
1008,941,2
616,9938,4
6252,5424,4
4878,2656,4
2071,4878,4
6322,8770,3
693,7993,5
6871,7637,5
3558,8408,4
2417,3605,5
1903,3789,3
6435,7648,2
4192,4137,1
4348,2606,5
1554,8089,2
5305,1717,1
4953,3396,1
2140,8831,1
5681,8218,1
4917,446,1
1821,6476,3
1049,3664,4
3779,7936,4
3800,3588,2
4062,8732,2
4312,3216,5
5501,2250,2
1621,5635,3
2604,9954,2
5176,8104,2
4703,2381,2
2635,9747,3
2139,6413,4
1163,9520,4
6122,2473,3
6021,4168,5
1326,6392,4
6952,4953,4
3534,6813,1
925,4427,5
305,5120,4
5702,9458,3
3323,1396,2
1887,5904,2
2012,1340,2
5760,126,1
4185,982,5
4348,7811,4
4905,7087,5
6392,570,5
3660,9140,5
2148,822,2
3436,6780,5
1742,3229,3
749,9740,1
2922,5103,4
5832,4392,4
2152,50,1
3743,2048,5
2460,954,1
4540,334,2
2451,7339,2
3112,370,3
1200,1777,2
4935,4052,1
1981,5270,3
3133,3499,4
2865,1489,1
315,1131,3
4149,4242,1
5648,5850,2
5295,7096,2
3554,475,3
292,615,3
1136,8542,3
1491,3348,4
6686,5020,3
1442,8169,1
1360,2394,5
4022,2793,3
4635,9836,1
917,8425,2
1413,9823,4
6421,6123,2
5174,5517,2
711,8955,2
2339,9057,3
2310,4167,2
296,4349,5
4599,828,2
914,8843,5
6276,4413,5
157,5837,4
4273,1428,5
1768,4914,3
3929,9062,5
4299,3529,3
563,4461,5
6824,2980,3
5553,4508,2
4685,3621,4
4890,226,3
5893,6311,1
3467,2817,3
6567,2216,1
2892,9582,1
5930,189,5
1754,6929,5
5161,986,2
5002,9840,3
4984,4026,4
5588,7924,1
6617,9051,4
2921,2078,1
2680,2275,2
345,1217,5
1042,9994,2
4330,6392,1
4858,1223,5
6766,6082,2
4008,4646,1
986,4543,1
4542,1416,3
5303,8959,3
5920,4640,3
1810,4633,1
4654,1793,1
5821,7352,2
5473,6032,5
5372,8661,2
6484,1832,5
4053,1314,4
3839,7287,1
6482,8468,2
1489,8252,3
3693,9082,5
2716,6391,2
3676,8116,5
5005,7361,1
3243,3996,4
2414,8738,1
4529,3653,2
4106,1401,4
1337,3534,2
5471,2535,4
3397,61,1
626,2395,5
6080,2585,4
6139,5577,3
1988,1744,4
3683,8294,2
1707,3265,5
6207,5648,4
5814,666,3
5399,3906,4
918,8823,3
4511,5953,3
1929,8025,4
4756,1971,4
3113,2687,2
5026,2523,3
1358,8490,3
5947,2329,4
592,3357,5
3328,5433,5
835,9308,4
6591,9868,4
6987,3504,5
5020,1755,1
345,3250,2
6180,6968,3
944,5732,4
2252,1459,4
1900,5495,5
5055,9813,1
970,8485,1
5911,841,2
4925,1586,1
507,9886,3
230,3965,3
6174,2281,1
4617,9720,5
2294,6867,3
4222,3415,5
2956,5501,5
1843,5070,1
2766,2010,4
6390,4808,3
5057,1335,1
143,7818,3
504,5195,4
593,3085,4
2526,8687,1
334,6636,4
6738,5298,1
4551,5568,1
1278,2254,1
5422,4806,1
4022,9151,3
980,5456,4
3185,4861,5
4452,321,5
3869,2395,1
811,3505,2
5992,2981,3
6377,4348,5
5287,7669,4
3058,8650,5
358,2394,4
705,3628,3
307,9032,2
6437,8577,5
6033,8177,1
6949,9652,2
5782,6415,1
6141,578,2
462,7116,1
1549,6986,5
517,909,1
164,6205,3
2314,4858,2
4838,3929,4
77,6991,3
6100,6202,5
3177,2324,5
2536,4328,3
4495,4088,3
2877,3133,3
2815,7775,2
6516,5083,4
4898,1699,4
5191,8883,5
928,9823,4
6173,4539,5
449,2108,5
2823,1361,5
1286,5194,3
2234,3351,2
4222,4716,5
5501,3413,5
5147,290,1
4328,6834,3
943,1099,2
1915,145,4
1413,2725,4
2868,4573,2
5402,3290,1
5677,823,3
2020,423,3
5860,8399,1
4861,2197,3
425,4664,5
3676,800,3
5916,1203,1
3685,2237,1
2634,717,1
6903,501,4
6419,3064,5
6817,9146,1
1230,8531,3
1535,4630,3
1514,1662,1
1259,1548,2
5660,1145,5
2106,6148,4
536,3634,4
6187,9071,5
4695,516,5
718,5739,1
3964,1418,2
879,2140,1
3408,1136,1
6315,7013,2
5572,1778,3
447,3657,3
4614,8355,1
1889,3245,5
1243,8156,3
3703,9136,4
2922,6689,4
1719,4212,1
2255,2856,1
3963,911,5
3214,2921,1
2381,3143,5
4218,1115,3
1257,3330,4
1565,870,3
4829,8276,5
3053,8981,3
1952,9440,1
228,8567,2
3411,6553,5
1378,7167,1
2169,37,3
2864,5030,1
5614,2779,3
178,4664,1
892,5340,1
4202,2364,4
5465,2162,1
3048,2668,3
1412,2919,2
6437,8752,4
611,1690,5
1003,1196,3
4903,1773,4
6237,1674,3
12,9739,2
1293,863,2
176,3955,2
5793,5317,1
4210,1457,2
2765,9181,5
4552,9448,4
1576,5813,5
6408,7225,3
3626,4835,1
5102,5634,5
3076,2313,5
1932,760,1
5052,3080,5
1616,1475,4
5328,5641,4
1281,631,4
398,4311,4
5837,91,3
1770,6791,2
3227,5940,3
1894,2251,3
1971,872,2
712,7910,5
6000,5885,4
6177,4689,4
6864,2992,2
2962,2641,4
904,5097,4
86,7518,3
5583,6132,4
2155,4910,3
2044,3050,4
6245,5913,5
2438,7342,4
5935,834,5
3287,6504,4
6740,8349,4
3156,4264,4
4833,84,4
3789,3723,2
6770,2640,2
2360,8851,4
5562,470,1
6987,1481,1
5590,8958,5
1549,8463,5
1091,7274,4
6645,9816,5
4077,3379,1
2435,4445,4
6259,6451,3
4727,4846,4
4071,3963,4
233,3408,5
785,580,5
109,1474,2
4540,9444,5
5887,422,1
4602,6962,2
6083,9460,2
1303,7497,3
4834,5790,1
4415,9634,1
3733,7005,1
6226,7355,3
5471,6697,4
5624,7421,1
2144,5779,3
4860,3616,5
6263,4514,1
137,9978,3
595,4538,2
6842,5883,5
4306,4854,1
1665,4461,2
4156,2247,1
283,2225,3
639,2339,4
1011,314,1
3843,6365,3
1223,548,1
2216,5942,4
4010,8958,4
5829,6962,2
